State,State Abbrev,QuarterYear,Year,Entry Date,Qtr_Since_Entry,State_Exit_Qtr,Revenue at the Target of Boycott,Population,State Per Capita Income,ln(State Per Capita Income),Healthcare PPI,Rev Per Cap,Log Rev Per Cap,Boycott State,Rev Per Cap Lagged
ALABAMA,AL,2013-01-01 00:00:00,2013,2013-01-01 00:00:00,0,2013-01-01 00:00:00,3780,4830081,35900,10.48849257,118.7,0.000782596,-7.152894507,1,
ARKANSAS,AR,2012-01-01 00:00:00,2012,2012-01-01 00:00:00,0,2022-10-01 00:00:00,170334.6,2952164,35988,10.49094083,116.9,0.057698217,-2.852529002,1,0.000782596
ARKANSAS,AR,2012-04-01 00:00:00,2012,2012-01-01 00:00:00,1,2022-10-01 00:00:00,203216.76,2952164,36556,10.50660061,117.3,0.068836542,-2.676020547,1,0.057698217
ARKANSAS,AR,2012-07-01 00:00:00,2012,2012-01-01 00:00:00,2,2022-10-01 00:00:00,928530.81,2952164,36187,10.49645522,117.7,0.314525484,-1.156690177,1,0.068836542
ARKANSAS,AR,2012-10-01 00:00:00,2012,2012-01-01 00:00:00,3,2022-10-01 00:00:00,2621295.36,2952164,37595,10.53462634,118.2,0.887923354,-0.118869853,1,0.314525484
ARKANSAS,AR,2013-01-01 00:00:00,2013,2012-01-01 00:00:00,4,2022-10-01 00:00:00,3539132.97,2959400,36500,10.50506754,118.7,1.195895442,0.178895228,1,0.887923354
ARKANSAS,AR,2013-04-01 00:00:00,2013,2012-01-01 00:00:00,5,2022-10-01 00:00:00,4352884.05,2959400,36639,10.50886853,119.2,1.470867085,0.38585208,1,1.195895442
ARKANSAS,AR,2013-07-01 00:00:00,2013,2012-01-01 00:00:00,6,2022-10-01 00:00:00,5772416.52,2959400,36803,10.51333464,119.7,1.950536095,0.668104255,1,1.470867085
ARKANSAS,AR,2013-10-01 00:00:00,2013,2012-01-01 00:00:00,7,2022-10-01 00:00:00,6445108.2,2959400,36739,10.51159414,120.3,2.177842874,0.778334879,1,1.950536095
ARKANSAS,AR,2014-01-01 00:00:00,2014,2012-01-01 00:00:00,8,2022-10-01 00:00:00,7736716.32,2967392,37782,10.53958808,120.6,2.607244449,0.958293897,1,2.177842874
ARKANSAS,AR,2014-04-01 00:00:00,2014,2012-01-01 00:00:00,9,2022-10-01 00:00:00,8769316.95,2967392,38584,10.56059296,121.3,2.955226997,1.083575466,1,2.607244449
ARKANSAS,AR,2014-07-01 00:00:00,2014,2012-01-01 00:00:00,10,2022-10-01 00:00:00,7675574.46,2967392,38972,10.57059872,121.6,2.586639871,0.950359686,1,2.955226997
ARKANSAS,AR,2014-10-01 00:00:00,2014,2012-01-01 00:00:00,11,2022-10-01 00:00:00,7371318,2967392,39610,10.58683689,122.6,2.484106582,0.909913071,1,2.586639871
ARKANSAS,AR,2015-01-01 00:00:00,2015,2012-01-01 00:00:00,12,2022-10-01 00:00:00,6158866.218,2978048,39444,10.58263722,123.1,2.068088297,0.726624653,1,2.484106582
ARKANSAS,AR,2015-04-01 00:00:00,2015,2012-01-01 00:00:00,13,2022-10-01 00:00:00,8117043.176,2978048,39792,10.59142117,123.7,2.725625368,1.002697895,1,2.068088297
ARKANSAS,AR,2015-07-01 00:00:00,2015,2012-01-01 00:00:00,14,2022-10-01 00:00:00,5812357.968,2978048,40191,10.60139837,124.1,1.951734145,0.668718283,1,2.725625368
ARKANSAS,AR,2015-10-01 00:00:00,2015,2012-01-01 00:00:00,15,2022-10-01 00:00:00,5105014.764,2978048,40412,10.60688205,124.7,1.714215071,0.538955291,1,1.951734145
ARKANSAS,AR,2016-01-01 00:00:00,2016,2012-01-01 00:00:00,16,2022-10-01 00:00:00,4434348.656,2989918,40542,10.61009375,125.3,1.483100425,0.394134778,1,1.714215071
ARKANSAS,AR,2016-04-01 00:00:00,2016,2012-01-01 00:00:00,17,2022-10-01 00:00:00,4580366.21,2989918,40797,10.61636383,126.1,1.531937066,0.426532991,1,1.483100425
ARKANSAS,AR,2016-07-01 00:00:00,2016,2012-01-01 00:00:00,18,2022-10-01 00:00:00,3086715.045,2989918,40915,10.61925202,126.8,1.032374481,0.031861471,1,1.531937066
ARKANSAS,AR,2016-10-01 00:00:00,2016,2012-01-01 00:00:00,19,2022-10-01 00:00:00,3216480.921,2989918,41214,10.62653328,127.3,1.07577563,0.073041918,1,1.032374481
ARKANSAS,AR,2017-01-01 00:00:00,2017,2012-01-01 00:00:00,20,2022-10-01 00:00:00,3182422.177,3001345,41757,10.63962238,128.1,1.06033201,0.058582076,1,1.07577563
ARKANSAS,AR,2017-04-01 00:00:00,2017,2012-01-01 00:00:00,21,2022-10-01 00:00:00,3097437.155,3001345,41871,10.64234874,129,1.032016364,0.031514524,1,1.06033201
ARKANSAS,AR,2017-07-01 00:00:00,2017,2012-01-01 00:00:00,22,2022-10-01 00:00:00,2515505.493,3001345,42027,10.64606755,129.3,0.838126071,-0.176586747,1,1.032016364
ARKANSAS,AR,2017-10-01 00:00:00,2017,2012-01-01 00:00:00,23,2022-10-01 00:00:00,2602150.64,3001345,42567,10.65883458,130.1,0.866994844,-0.142722249,1,0.838126071
ARKANSAS,AR,2018-01-01 00:00:00,2018,2012-01-01 00:00:00,24,2022-10-01 00:00:00,2488499.427,3009733,42986,10.66862976,131.5,0.826817338,-0.190171482,1,0.866994844
ARKANSAS,AR,2018-04-01 00:00:00,2018,2012-01-01 00:00:00,25,2022-10-01 00:00:00,3071259.75,3009733,43338,10.67678513,132.2,1.020442594,0.020236449,1,0.826817338
ARKANSAS,AR,2018-07-01 00:00:00,2018,2012-01-01 00:00:00,26,2022-10-01 00:00:00,2462252.502,3009733,43849,10.68850719,133.5,0.818096656,-0.200774788,1,1.020442594
ARKANSAS,AR,2018-10-01 00:00:00,2018,2012-01-01 00:00:00,27,2022-10-01 00:00:00,2325425.516,3009733,44447,10.70205275,134.5,0.772635153,-0.25794833,1,0.818096656
ARKANSAS,AR,2019-01-01 00:00:00,2019,2012-01-01 00:00:00,28,2022-10-01 00:00:00,2570599.23,3017804,44739,10.70860088,135.1,0.851811194,-0.160390379,1,0.772635153
ARKANSAS,AR,2019-04-01 00:00:00,2019,2012-01-01 00:00:00,29,2022-10-01 00:00:00,3189408.96,3017804,44771,10.70931589,135.9,1.056864183,0.055306206,1,0.851811194
ARKANSAS,AR,2019-07-01 00:00:00,2019,2012-01-01 00:00:00,30,2022-10-01 00:00:00,2112001.35,3017804,45134,10.71739112,136.9,0.699847091,-0.35689341,1,1.056864183
ARKANSAS,AR,2019-10-01 00:00:00,2019,2012-01-01 00:00:00,31,2022-10-01 00:00:00,2098287.06,3017804,45455,10.7244781,137.6,0.695302631,-0.363408088,1,0.699847091
ARKANSAS,AR,2020-01-01 00:00:00,2020,2012-01-01 00:00:00,32,2022-10-01 00:00:00,1651856.49,3014195,45776,10.73151522,138.8,0.548025755,-0.601432995,1,0.695302631
ARKANSAS,AR,2020-04-01 00:00:00,2020,2012-01-01 00:00:00,33,2022-10-01 00:00:00,792078.3,3014195,50314,10.82603865,138.2,0.2627827,-1.336427825,1,0.548025755
ARKANSAS,AR,2020-07-01 00:00:00,2020,2012-01-01 00:00:00,34,2022-10-01 00:00:00,2181748.5,3014195,47019,10.75830705,140,0.723824603,-0.323206177,1,0.2627827
ARKANSAS,AR,2020-10-01 00:00:00,2020,2012-01-01 00:00:00,35,2022-10-01 00:00:00,1663123.17,3014195,46888,10.75551706,140.8,0.551763628,-0.594635534,1,0.723824603
ARKANSAS,AR,2021-01-01 00:00:00,2021,2012-01-01 00:00:00,36,2022-10-01 00:00:00,1517201.31,3028122,53989,10.8965356,141.9,0.501037049,-0.691075231,1,0.551763628
ARKANSAS,AR,2021-04-01 00:00:00,2021,2012-01-01 00:00:00,37,2022-10-01 00:00:00,1843375.29,3028122,49891,10.8175959,143.3,0.608751989,-0.496344337,1,0.501037049
ARKANSAS,AR,2021-07-01 00:00:00,2021,2012-01-01 00:00:00,38,2022-10-01 00:00:00,1708453.32,3028122,50088,10.82153674,145.4,0.56419567,-0.572354155,1,0.608751989
ARKANSAS,AR,2021-10-01 00:00:00,2021,2012-01-01 00:00:00,39,2022-10-01 00:00:00,1824895.92,3028122,50335,10.82645594,147.8,0.602649404,-0.50641967,1,0.56419567
ARKANSAS,AR,2022-01-01 00:00:00,2022,2012-01-01 00:00:00,40,2022-10-01 00:00:00,1414676.61,3045637,50943,10.83846264,150,0.46449285,-0.766809114,1,0.602649404
ARKANSAS,AR,2022-04-01 00:00:00,2022,2012-01-01 00:00:00,41,2022-10-01 00:00:00,1759057.44,3045637,,10.84118777,151.9,0.577566348,-0.548931955,1,0.46449285
ARKANSAS,AR,2022-07-01 00:00:00,2022,2012-01-01 00:00:00,42,2022-10-01 00:00:00,1588315.17,3045637,,10.85039139,154.2,0.521505081,-0.651036262,1,0.577566348
ARKANSAS,AR,2022-10-01 00:00:00,2022,2012-01-01 00:00:00,43,2022-10-01 00:00:00,1618368.99,3045637,,10.85959501,,0.531372908,-0.632291229,1,0.521505081
ARIZONA,AZ,2011-10-01 00:00:00,2011,2011-10-01 00:00:00,0,2015-07-01 00:00:00,66786.03,6472643,35606,10.48026944,116,0.010318201,-4.573845878,1,0.531372908
ARIZONA,AZ,2012-01-01 00:00:00,2012,2011-10-01 00:00:00,1,2015-07-01 00:00:00,624710.61,6554978,36104,10.49415894,116.9,0.095303235,-2.350691521,1,0.010318201
ARIZONA,AZ,2012-04-01 00:00:00,2012,2011-10-01 00:00:00,2,2015-07-01 00:00:00,1200337.5,6554978,36470,10.50424528,117.3,0.183118464,-1.697621994,1,0.095303235
ARIZONA,AZ,2012-07-01 00:00:00,2012,2011-10-01 00:00:00,3,2015-07-01 00:00:00,902589.81,6554978,36217,10.4972839,117.7,0.137695323,-1.982711842,1,0.183118464
ARIZONA,AZ,2012-10-01 00:00:00,2012,2011-10-01 00:00:00,4,2015-07-01 00:00:00,1061798.49,6554978,37364,10.52846295,118.2,0.161983532,-1.820260602,1,0.137695323
ARIZONA,AZ,2013-01-01 00:00:00,2013,2011-10-01 00:00:00,5,2015-07-01 00:00:00,1066988.7,6632764,36701,10.51055928,118.7,0.160866375,-1.827181228,1,0.161983532
ARIZONA,AZ,2013-04-01 00:00:00,2013,2011-10-01 00:00:00,6,2015-07-01 00:00:00,1310963.55,6632764,37090,10.52110267,119.2,0.19764966,-1.621259209,1,0.160866375
ARIZONA,AZ,2013-07-01 00:00:00,2013,2011-10-01 00:00:00,7,2015-07-01 00:00:00,923610.48,6632764,37254,10.5255146,119.7,0.139249712,-1.971486465,1,0.19764966
ARIZONA,AZ,2013-10-01 00:00:00,2013,2011-10-01 00:00:00,8,2015-07-01 00:00:00,666955.68,6632764,37427,10.53014765,120.3,0.100554713,-2.297053292,1,0.139249712
ARIZONA,AZ,2014-01-01 00:00:00,2014,2011-10-01 00:00:00,9,2015-07-01 00:00:00,742382.25,6730413,38134,10.54886155,120.6,0.110302629,-2.204527516,1,0.100554713
ARIZONA,AZ,2014-04-01 00:00:00,2014,2011-10-01 00:00:00,10,2015-07-01 00:00:00,781026.18,6730413,38522,10.55898479,121.3,0.116044317,-2.153783117,1,0.110302629
ARIZONA,AZ,2014-07-01 00:00:00,2014,2011-10-01 00:00:00,11,2015-07-01 00:00:00,909155.61,6730413,38928,10.56946907,121.6,0.135081697,-2.00187552,1,0.116044317
ARIZONA,AZ,2014-10-01 00:00:00,2014,2011-10-01 00:00:00,12,2015-07-01 00:00:00,1397099.97,6730413,39396,10.58141957,122.6,0.207580125,-1.572237871,1,0.135081697
ARIZONA,AZ,2015-01-01 00:00:00,2015,2011-10-01 00:00:00,13,2015-07-01 00:00:00,852416.1229,6829676,39931,10.59490824,123.1,0.124810624,-2.080957699,1,0.207580125
ARIZONA,AZ,2015-04-01 00:00:00,2015,2011-10-01 00:00:00,14,2015-07-01 00:00:00,1056214.775,6829676,40287,10.60378412,123.7,0.154650788,-1.866585685,1,0.124810624
ARIZONA,AZ,2015-07-01 00:00:00,2015,2011-10-01 00:00:00,15,2015-07-01 00:00:00,365033.1764,6829676,40329,10.60482609,124.1,0.053448096,-2.92904427,1,0.154650788
COLORADO,CO,2012-01-01 00:00:00,2012,2012-01-01 00:00:00,0,2022-10-01 00:00:00,94290,5192647,44951,10.71332829,116.9,0.018158369,-4.008623726,0,0.053448096
COLORADO,CO,2012-04-01 00:00:00,2012,2012-01-01 00:00:00,1,2022-10-01 00:00:00,63647.79,5192647,45360,10.72238594,117.3,0.012257292,-4.401634262,0,0.018158369
COLORADO,CO,2012-07-01 00:00:00,2012,2012-01-01 00:00:00,2,2022-10-01 00:00:00,222389.79,5192647,45076,10.71610523,117.7,0.042827828,-3.150567212,0,0.012257292
COLORADO,CO,2012-10-01 00:00:00,2012,2012-01-01 00:00:00,3,2022-10-01 00:00:00,285682.8,5192647,47067,10.7593274,118.2,0.055016796,-2.900116761,0,0.042827828
COLORADO,CO,2013-01-01 00:00:00,2013,2012-01-01 00:00:00,4,2022-10-01 00:00:00,566763.03,5269035,46530,10.74785254,118.7,0.107564863,-2.229661233,0,0.055016796
COLORADO,CO,2013-04-01 00:00:00,2013,2012-01-01 00:00:00,5,2022-10-01 00:00:00,588378.39,5269035,47185,10.76183132,119.2,0.111667201,-2.192232251,0,0.107564863
COLORADO,CO,2013-07-01 00:00:00,2013,2012-01-01 00:00:00,6,2022-10-01 00:00:00,823338.78,5269035,47656,10.77176382,119.7,0.156259881,-1.856234756,0,0.111667201
COLORADO,CO,2013-10-01 00:00:00,2013,2012-01-01 00:00:00,7,2022-10-01 00:00:00,772275.87,5269035,48191,10.78292756,120.3,0.146568749,-1.920260682,0,0.156259881
COLORADO,CO,2014-01-01 00:00:00,2014,2012-01-01 00:00:00,8,2022-10-01 00:00:00,861225.03,5350101,49665,10.81305574,120.6,0.160973602,-1.826514889,0,0.146568749
COLORADO,CO,2014-04-01 00:00:00,2014,2012-01-01 00:00:00,9,2022-10-01 00:00:00,568752.39,5350101,50524,10.83020375,121.3,0.106306851,-2.241425546,0,0.160973602
COLORADO,CO,2014-07-01 00:00:00,2014,2012-01-01 00:00:00,10,2022-10-01 00:00:00,883784.04,5350101,51068,10.84091336,121.6,0.16519016,-1.800657984,0,0.106306851
COLORADO,CO,2014-10-01 00:00:00,2014,2012-01-01 00:00:00,11,2022-10-01 00:00:00,1050568.11,5350101,51790,10.85495236,122.6,0.196364164,-1.627784364,0,0.16519016
COLORADO,CO,2015-01-01 00:00:00,2015,2012-01-01 00:00:00,12,2022-10-01 00:00:00,835768.1127,5450623,52260,10.86398654,123.1,0.153334419,-1.875133996,0,0.196364164
COLORADO,CO,2015-04-01 00:00:00,2015,2012-01-01 00:00:00,13,2022-10-01 00:00:00,894299.9278,5450623,52472,10.86803497,123.7,0.164072974,-1.807443984,0,0.153334419
COLORADO,CO,2015-07-01 00:00:00,2015,2012-01-01 00:00:00,14,2022-10-01 00:00:00,689484.9011,5450623,52333,10.86538243,124.1,0.126496531,-2.067540394,0,0.164072974
COLORADO,CO,2015-10-01 00:00:00,2015,2012-01-01 00:00:00,15,2022-10-01 00:00:00,586727.6511,5450623,52320,10.86513399,124.7,0.107644145,-2.228924448,0,0.126496531
COLORADO,CO,2016-01-01 00:00:00,2016,2012-01-01 00:00:00,16,2022-10-01 00:00:00,537854.2828,5539215,51906,10.85718967,125.3,0.097099369,-2.332020399,0,0.107644145
COLORADO,CO,2016-04-01 00:00:00,2016,2012-01-01 00:00:00,17,2022-10-01 00:00:00,691478.0168,5539215,52048,10.85992165,126.1,0.124833215,-2.080776713,0,0.097099369
COLORADO,CO,2016-07-01 00:00:00,2016,2012-01-01 00:00:00,18,2022-10-01 00:00:00,451749.6067,5539215,52535,10.86923489,126.8,0.081554806,-2.506480014,0,0.124833215
COLORADO,CO,2016-10-01 00:00:00,2016,2012-01-01 00:00:00,19,2022-10-01 00:00:00,345682.3282,5539215,53113,10.880177,127.3,0.062406375,-2.774087846,0,0.081554806
COLORADO,CO,2017-01-01 00:00:00,2017,2012-01-01 00:00:00,20,2022-10-01 00:00:00,293086.0385,5611885,54091,10.89842309,128.1,0.052225952,-2.952175737,0,0.062406375
COLORADO,CO,2017-04-01 00:00:00,2017,2012-01-01 00:00:00,21,2022-10-01 00:00:00,556715.178,5611885,54807,10.9115732,129,0.099202884,-2.31058819,0,0.052225952
COLORADO,CO,2017-07-01 00:00:00,2017,2012-01-01 00:00:00,22,2022-10-01 00:00:00,524447.1889,5611885,55582,10.92561469,129.3,0.093452947,-2.370297215,0,0.099202884
COLORADO,CO,2017-10-01 00:00:00,2017,2012-01-01 00:00:00,23,2022-10-01 00:00:00,562857.6064,5611885,56626,10.94422352,130.1,0.100297423,-2.299615272,0,0.093452947
COLORADO,CO,2018-01-01 00:00:00,2018,2012-01-01 00:00:00,24,2022-10-01 00:00:00,486824.5714,5691287,57316,10.9563351,131.5,0.085538574,-2.458787853,0,0.100297423
COLORADO,CO,2018-04-01 00:00:00,2018,2012-01-01 00:00:00,25,2022-10-01 00:00:00,717625.05,5691287,58040,10.96888771,132.2,0.126091875,-2.07074447,0,0.085538574
COLORADO,CO,2018-07-01 00:00:00,2018,2012-01-01 00:00:00,26,2022-10-01 00:00:00,590757,5691287,58942,10.98430919,133.5,0.103800248,-2.265286922,0,0.126091875
COLORADO,CO,2018-10-01 00:00:00,2018,2012-01-01 00:00:00,27,2022-10-01 00:00:00,562179,5691287,59646,10.99618237,134.5,0.098778888,-2.314871383,0,0.103800248
COLORADO,CO,2019-01-01 00:00:00,2019,2012-01-01 00:00:00,28,2022-10-01 00:00:00,524022.15,5758736,60600,11.01205017,135.1,0.090996036,-2.396939331,0,0.098778888
COLORADO,CO,2019-04-01 00:00:00,2019,2012-01-01 00:00:00,29,2022-10-01 00:00:00,698995.95,5758736,60737,11.01430835,135.9,0.1213801,-2.108828337,0,0.090996036
COLORADO,CO,2019-07-01 00:00:00,2019,2012-01-01 00:00:00,30,2022-10-01 00:00:00,468923.85,5758736,61410,11.02532797,136.9,0.08142826,-2.508032897,0,0.1213801
COLORADO,CO,2019-10-01 00:00:00,2019,2012-01-01 00:00:00,31,2022-10-01 00:00:00,583439.25,5758736,61610,11.02857947,137.6,0.101313769,-2.289532952,0,0.08142826
COLORADO,CO,2020-01-01 00:00:00,2020,2012-01-01 00:00:00,32,2022-10-01 00:00:00,512788.92,5784865,62460,11.04228163,138.8,0.088643196,-2.423136005,0,0.101313769
COLORADO,CO,2020-04-01 00:00:00,2020,2012-01-01 00:00:00,33,2022-10-01 00:00:00,41694,5784865,66212,11.10061699,138.2,0.007207428,-4.93264307,0,0.088643196
COLORADO,CO,2020-07-01 00:00:00,2020,2012-01-01 00:00:00,34,2022-10-01 00:00:00,138273.24,5784865,63581,11.06006996,140,0.023902587,-3.733768576,0,0.007207428
COLORADO,CO,2020-10-01 00:00:00,2020,2012-01-01 00:00:00,35,2022-10-01 00:00:00,144825.75,5784865,63948,11.06582553,140.8,0.025035286,-3.687469008,0,0.023902587
COLORADO,CO,2021-01-01 00:00:00,2021,2012-01-01 00:00:00,36,2022-10-01 00:00:00,154161.15,5811297,70575,11.16443125,141.9,0.026527839,-3.629560577,0,0.025035286
COLORADO,CO,2021-04-01 00:00:00,2021,2012-01-01 00:00:00,37,2022-10-01 00:00:00,126071.04,5811297,67732,11.12331402,143.3,0.021694131,-3.830713503,0,0.026527839
COLORADO,CO,2021-07-01 00:00:00,2021,2012-01-01 00:00:00,38,2022-10-01 00:00:00,95681.1,5811297,68530,11.13502688,145.4,0.016464672,-4.106538274,0,0.021694131
COLORADO,CO,2021-10-01 00:00:00,2021,2012-01-01 00:00:00,39,2022-10-01 00:00:00,106063.05,5811297,69949,11.15552168,147.8,0.018251184,-4.003525332,0,0.016464672
COLORADO,CO,2022-01-01 00:00:00,2022,2012-01-01 00:00:00,40,2022-10-01 00:00:00,137745.09,5839926,70764,11.16710568,150,0.023586787,-3.747068601,0,0.018251184
COLORADO,CO,2022-04-01 00:00:00,2022,2012-01-01 00:00:00,41,2022-10-01 00:00:00,138134.28,5839926,,11.15686373,151.9,0.02365343,-3.744247149,0,0.023586787
COLORADO,CO,2022-07-01 00:00:00,2022,2012-01-01 00:00:00,42,2022-10-01 00:00:00,61172.94,5839926,,11.16793574,154.2,0.010474951,-4.55876847,0,0.02365343
COLORADO,CO,2022-10-01 00:00:00,2022,2012-01-01 00:00:00,43,2022-10-01 00:00:00,76343.04,5839926,,11.17900775,,0.013072604,-4.337236536,0,0.010474951
FLORIDA,FL,2012-10-01 00:00:00,2012,2012-10-01 00:00:00,0,2022-10-01 00:00:00,13665,19297822,42596,10.65951563,118.2,0.000708111,-7.252909699,1,0.013072604
FLORIDA,FL,2013-01-01 00:00:00,2013,2012-10-01 00:00:00,1,2022-10-01 00:00:00,23370,19545621,40808,10.61663342,118.7,0.001195664,-6.729053402,1,0.000708111
FLORIDA,FL,2013-04-01 00:00:00,2013,2012-10-01 00:00:00,2,2022-10-01 00:00:00,537510,19545621,41006,10.62147368,119.2,0.027500277,-3.593559186,1,0.001195664
FLORIDA,FL,2013-07-01 00:00:00,2013,2012-10-01 00:00:00,3,2022-10-01 00:00:00,1434067.5,19545621,41224,10.62677589,119.7,0.073370271,-2.612236459,1,0.027500277
FLORIDA,FL,2013-10-01 00:00:00,2013,2012-10-01 00:00:00,4,2022-10-01 00:00:00,1964602.5,19545621,41517,10.63385826,120.3,0.100513691,-2.297461337,1,0.073370271
FLORIDA,FL,2014-01-01 00:00:00,2014,2012-10-01 00:00:00,5,2022-10-01 00:00:00,1964694.99,19845911,42399,10.65488006,120.6,0.098997471,-2.312660979,1,0.100513691
FLORIDA,FL,2014-04-01 00:00:00,2014,2012-10-01 00:00:00,6,2022-10-01 00:00:00,2291716.95,19845911,43236,10.67442876,121.3,0.115475523,-2.158696694,1,0.098997471
FLORIDA,FL,2014-07-01 00:00:00,2014,2012-10-01 00:00:00,7,2022-10-01 00:00:00,1677421.8,19845911,43820,10.68784561,121.6,0.084522288,-2.470740019,1,0.115475523
FLORIDA,FL,2014-10-01 00:00:00,2014,2012-10-01 00:00:00,8,2022-10-01 00:00:00,1180477.29,19845911,44479,10.70277245,122.6,0.059482142,-2.822079151,1,0.084522288
FLORIDA,FL,2015-01-01 00:00:00,2015,2012-10-01 00:00:00,9,2022-10-01 00:00:00,1343622.09,20209042,45182,10.71845406,123.1,0.066486184,-2.710761108,1,0.059482142
FLORIDA,FL,2015-04-01 00:00:00,2015,2012-10-01 00:00:00,10,2022-10-01 00:00:00,1629018.27,20209042,45584,10.72731206,123.7,0.080608387,-2.518152583,1,0.066486184
FLORIDA,FL,2015-07-01 00:00:00,2015,2012-10-01 00:00:00,11,2022-10-01 00:00:00,743673.69,20209042,45767,10.73131859,124.1,0.036799057,-3.302283057,1,0.080608387
GEORGIA,GA,2011-01-01 00:00:00,2011,2010-04-01 00:00:00,3,2022-10-01 00:00:00,1117182.15,9802431,36589,10.50750293,114.6,0.113969907,-2.171820839,1,0.036799057
GEORGIA,GA,2011-04-01 00:00:00,2011,2010-04-01 00:00:00,4,2022-10-01 00:00:00,2607477.03,9802431,36689,10.51023226,115.2,0.2660031,-1.324247317,1,0.113969907
GEORGIA,GA,2011-07-01 00:00:00,2011,2010-04-01 00:00:00,5,2022-10-01 00:00:00,2818748.61,9802431,37036,10.51964569,115.4,0.287556078,-1.246337385,1,0.2660031
GEORGIA,GA,2011-10-01 00:00:00,2011,2010-04-01 00:00:00,6,2022-10-01 00:00:00,2533478.46,9802431,37017,10.51913255,116,0.258454098,-1.353037172,1,0.287556078
GEORGIA,GA,2012-01-01 00:00:00,2012,2010-04-01 00:00:00,7,2022-10-01 00:00:00,3144938.94,9901430,37206,10.52422532,116.9,0.317624721,-1.146884716,1,0.258454098
GEORGIA,GA,2012-04-01 00:00:00,2012,2010-04-01 00:00:00,8,2022-10-01 00:00:00,3911699.37,9901430,37338,10.52776685,117.3,0.395064084,-0.92870729,1,0.317624721
GEORGIA,GA,2012-07-01 00:00:00,2012,2010-04-01 00:00:00,9,2022-10-01 00:00:00,3194517.57,9901430,37178,10.52347247,117.7,0.32263194,-1.13124311,1,0.395064084
GEORGIA,GA,2012-10-01 00:00:00,2012,2010-04-01 00:00:00,10,2022-10-01 00:00:00,2859236.01,9901430,38279,10.55265672,118.2,0.288770007,-1.242124731,1,0.32263194
GEORGIA,GA,2013-01-01 00:00:00,2013,2010-04-01 00:00:00,11,2022-10-01 00:00:00,3010168.68,9972479,37436,10.53038809,118.7,0.301847583,-1.197833082,1,0.288770007
GEORGIA,GA,2013-04-01 00:00:00,2013,2010-04-01 00:00:00,12,2022-10-01 00:00:00,3687998.79,9972479,37761,10.5390321,119.2,0.369817654,-0.994745221,1,0.301847583
GEORGIA,GA,2013-07-01 00:00:00,2013,2010-04-01 00:00:00,13,2022-10-01 00:00:00,3798873.54,9972479,37822,10.54064622,119.7,0.380935727,-0.965124613,1,0.369817654
GEORGIA,GA,2013-10-01 00:00:00,2013,2010-04-01 00:00:00,14,2022-10-01 00:00:00,2917124.13,9972479,38090,10.54770706,120.3,0.29251745,-1.229230955,1,0.380935727
GEORGIA,GA,2014-01-01 00:00:00,2014,2010-04-01 00:00:00,15,2022-10-01 00:00:00,1940294.64,10067278,39061,10.57287981,120.6,0.192732796,-1.646450525,1,0.29251745
GEORGIA,GA,2014-04-01 00:00:00,2014,2010-04-01 00:00:00,16,2022-10-01 00:00:00,2692529.49,10067278,39712,10.58940869,121.3,0.267453575,-1.31880928,1,0.192732796
GEORGIA,GA,2014-07-01 00:00:00,2014,2010-04-01 00:00:00,17,2022-10-01 00:00:00,2468947.89,10067278,40256,10.60301434,121.6,0.245244831,-1.405498258,1,0.267453575
GEORGIA,GA,2014-10-01 00:00:00,2014,2010-04-01 00:00:00,18,2022-10-01 00:00:00,2427497.94,10067278,40777,10.61587348,122.6,0.241127536,-1.42242929,1,0.245244831
GEORGIA,GA,2015-01-01 00:00:00,2015,2010-04-01 00:00:00,19,2022-10-01 00:00:00,2622216.483,10178447,41454,10.63233966,123.1,0.257624418,-1.356252499,1,0.241127536
GEORGIA,GA,2015-04-01 00:00:00,2015,2010-04-01 00:00:00,20,2022-10-01 00:00:00,3133717.694,10178447,41822,10.6411778,123.7,0.307877783,-1.178052384,1,0.257624418
GEORGIA,GA,2015-07-01 00:00:00,2015,2010-04-01 00:00:00,21,2022-10-01 00:00:00,2570590.972,10178447,42133,10.64858656,124.1,0.252552376,-1.376136623,1,0.307877783
GEORGIA,GA,2015-10-01 00:00:00,2015,2010-04-01 00:00:00,22,2022-10-01 00:00:00,2261472.143,10178447,42300,10.65254237,124.7,0.222182435,-1.504256454,1,0.252552376
GEORGIA,GA,2016-01-01 00:00:00,2016,2010-04-01 00:00:00,23,2022-10-01 00:00:00,2143954.709,10301890,42753,10.66319465,125.3,0.208112755,-1.569675255,1,0.222182435
GEORGIA,GA,2016-04-01 00:00:00,2016,2010-04-01 00:00:00,24,2022-10-01 00:00:00,1991653.723,10301890,42773,10.66366234,126.1,0.193328964,-1.643362063,1,0.208112755
GEORGIA,GA,2016-07-01 00:00:00,2016,2010-04-01 00:00:00,25,2022-10-01 00:00:00,1463957.132,10301890,43072,10.67062841,126.8,0.142105685,-1.95118424,1,0.193328964
GEORGIA,GA,2016-10-01 00:00:00,2016,2010-04-01 00:00:00,26,2022-10-01 00:00:00,1237291.773,10301890,43542,10.68148127,127.3,0.120103377,-2.119402436,1,0.142105685
GEORGIA,GA,2017-01-01 00:00:00,2017,2010-04-01 00:00:00,27,2022-10-01 00:00:00,984438.5854,10410330,44390,10.7007695,128.1,0.094563629,-2.358482347,1,0.120103377
